,date,uid,sku,price,device,gender,country,age
6774,2017-10-06,84949458,sku_eight_2099,99,iOS,M,BRA,30
6775,2018-02-11,84949458,sku_four_599,599,iOS,M,BRA,30
6776,2018-03-21,84949458,sku_one_199,199,iOS,M,BRA,30
6777,2017-12-03,67127474,sku_one_199,199,iOS,F,BRA,23
6778,2018-03-19,67127474,sku_one_199,199,iOS,F,BRA,23
6779,2017-08-03,67127474,sku_seven_1499,499,iOS,F,BRA,23
6780,2017-08-12,67127474,sku_eight_2099,99,iOS,F,BRA,23
6781,2016-04-30,59608423,sku_two_299,299,iOS,F,USA,17
6782,2016-07-11,59608423,sku_two_299,299,iOS,F,USA,17
6783,2016-09-20,59608423,sku_four_599,599,iOS,F,USA,17
6784,2016-10-22,59608423,sku_five_899,899,iOS,F,USA,17
6785,2016-11-13,59608423,sku_three_499,499,iOS,F,USA,17
6786,2016-11-15,59608423,sku_five_899,899,iOS,F,USA,17
6787,2016-11-27,59608423,sku_seven_1499,499,iOS,F,USA,17
6788,2017-05-19,59608423,sku_two_299,299,iOS,F,USA,17
6789,2017-09-20,59608423,sku_one_199,199,iOS,F,USA,17
6790,2017-11-03,59608423,sku_one_199,199,iOS,F,USA,17
6791,2018-04-07,59608423,sku_two_299,299,iOS,F,USA,17
6792,2018-04-14,59608423,sku_one_199,199,iOS,F,USA,17
6793,2016-04-20,59608423,sku_two_299,299,iOS,F,USA,17
6794,2016-07-10,59608423,sku_four_599,599,iOS,F,USA,17
6795,2016-08-23,59608423,sku_two_299,299,iOS,F,USA,17
6796,2017-01-05,59608423,sku_three_499,499,iOS,F,USA,17
6797,2017-02-18,59608423,sku_four_599,599,iOS,F,USA,17
6798,2018-04-14,59608423,sku_two_299,299,iOS,F,USA,17
6799,2017-07-13,12379790,sku_seven_1499,499,android,M,USA,22
6800,2017-01-09,12379790,sku_one_199,199,android,M,USA,22
6801,2017-03-04,12379790,sku_three_499,499,android,M,USA,22
6802,2017-05-26,12379790,sku_one_199,199,android,M,USA,22
6803,2017-07-28,12379790,sku_two_299,299,android,M,USA,22
6804,2017-10-14,12379790,sku_four_599,599,android,M,USA,22
6805,2017-11-09,12379790,sku_one_199,199,android,M,USA,22
6806,2018-02-14,12379790,sku_one_199,199,android,M,USA,22
6807,2018-02-24,12379790,sku_two_299,299,android,M,USA,22
6808,2016-06-08,34603810,sku_one_199,199,iOS,M,USA,19
6809,2016-11-29,34603810,sku_one_199,199,iOS,M,USA,19
6810,2017-06-05,34603810,sku_five_899,899,iOS,M,USA,19
6811,2017-07-10,34603810,sku_five_899,899,iOS,M,USA,19
6812,2017-10-01,34603810,sku_one_199,199,iOS,M,USA,19
6813,2017-11-23,34603810,sku_three_499,499,iOS,M,USA,19
6814,2018-01-29,34603810,sku_four_599,599,iOS,M,USA,19
6815,2018-02-21,34603810,sku_three_499,499,iOS,M,USA,19
6816,2018-03-30,34603810,sku_two_299,299,iOS,M,USA,19
6817,2016-05-29,34603810,sku_four_599,599,iOS,M,USA,19
6818,2018-01-10,34603810,sku_two_299,299,iOS,M,USA,19
6819,2018-01-19,34603810,sku_three_499,499,iOS,M,USA,19
6820,2018-02-02,34603810,sku_two_299,299,iOS,M,USA,19
6821,2017-12-29,58770762,sku_four_599,599,android,M,CAN,15
6822,2017-09-30,58770762,sku_three_499,499,android,M,CAN,15
6823,2017-10-12,58770762,sku_three_499,499,android,M,CAN,15
6824,2018-03-12,58770762,sku_three_499,499,android,M,CAN,15
6825,2018-04-14,58770762,sku_three_499,499,android,M,CAN,15
6826,2017-09-12,92921275,sku_two_299,299,android,F,USA,15
6827,2017-10-04,92921275,sku_six_1299,299,android,F,USA,15
6828,2017-11-22,92921275,sku_four_599,599,android,F,USA,15
6829,2018-02-12,92921275,sku_three_499,499,android,F,USA,15
6830,2017-07-28,92921275,sku_five_899,899,android,F,USA,15
6831,2017-09-26,92921275,sku_two_299,299,android,F,USA,15
6832,2018-03-28,92921275,sku_four_599,599,android,F,USA,15
6833,2017-10-01,79943596,sku_four_599,599,android,M,USA,41
6834,2017-12-29,79943596,sku_four_599,599,android,M,USA,41
6835,2018-04-08,79943596,sku_two_299,299,android,M,USA,41
6836,2017-11-08,79943596,sku_four_599,599,android,M,USA,41
6837,2017-12-08,79943596,sku_one_199,199,android,M,USA,41
6838,2018-02-20,79943596,sku_three_499,499,android,M,USA,41
6839,2017-06-20,84796616,sku_four_599,599,android,M,USA,21
6840,2017-01-12,84796616,sku_one_199,199,android,M,USA,21
6841,2017-03-10,84796616,sku_two_299,299,android,M,USA,21
6842,2017-03-20,84796616,sku_two_299,299,android,M,USA,21
6843,2017-06-28,84796616,sku_two_299,299,android,M,USA,21
6844,2017-07-30,84796616,sku_four_599,599,android,M,USA,21
6845,2017-09-06,84796616,sku_one_199,199,android,M,USA,21
6846,2017-10-12,84796616,sku_two_299,299,android,M,USA,21
6847,2017-10-15,84796616,sku_two_299,299,android,M,USA,21
6848,2017-10-28,84796616,sku_two_299,299,android,M,USA,21
6849,2018-02-10,84796616,sku_five_899,899,android,M,USA,21
6850,2017-01-23,64336544,sku_four_599,599,android,F,BRA,43
6851,2017-02-20,64336544,sku_four_599,599,android,F,BRA,43
6852,2017-05-13,64336544,sku_four_599,599,android,F,BRA,43
6853,2017-06-11,64336544,sku_one_199,199,android,F,BRA,43
6854,2017-07-02,64336544,sku_four_599,599,android,F,BRA,43
6855,2017-09-18,64336544,sku_four_599,599,android,F,BRA,43
6856,2017-12-31,64336544,sku_three_499,499,android,F,BRA,43
6857,2018-01-15,64336544,sku_three_499,499,android,F,BRA,43
6858,2018-02-12,64336544,sku_two_299,299,android,F,BRA,43
6859,2018-03-02,64336544,sku_four_599,599,android,F,BRA,43
6860,2018-04-16,64336544,sku_four_599,599,android,F,BRA,43
6861,2016-12-04,64336544,sku_four_599,599,android,F,BRA,43
6862,2017-01-22,64336544,sku_one_199,199,android,F,BRA,43
6863,2017-06-20,64336544,sku_four_599,599,android,F,BRA,43
6864,2017-06-27,64336544,sku_six_1299,299,android,F,BRA,43
6865,2017-10-29,64336544,sku_two_299,299,android,F,BRA,43
6866,2017-12-21,64336544,sku_one_199,199,android,F,BRA,43
6867,2018-03-02,64336544,sku_two_299,299,android,F,BRA,43
6868,2018-01-05,54018626,sku_one_199,199,iOS,F,USA,60
6869,2018-01-17,54018626,sku_three_499,499,iOS,F,USA,60
6870,2017-06-24,54018626,sku_three_499,499,iOS,F,USA,60
6871,2017-08-18,54018626,sku_seven_1499,499,iOS,F,USA,60
6872,2017-08-22,54018626,sku_three_499,499,iOS,F,USA,60
6873,2018-02-20,54018626,sku_one_199,199,iOS,F,USA,60
6874,2018-04-09,54018626,sku_three_499,499,iOS,F,USA,60
6875,2016-04-06,97092786,sku_one_199,199,android,M,DEU,16
6876,2016-07-23,97092786,sku_six_1299,299,android,M,DEU,16
6877,2016-12-16,97092786,sku_three_499,499,android,M,DEU,16
6878,2017-01-02,97092786,sku_two_299,299,android,M,DEU,16
6879,2017-03-06,97092786,sku_one_199,199,android,M,DEU,16
6880,2017-10-03,97092786,sku_four_599,599,android,M,DEU,16
6881,2017-12-13,97092786,sku_four_599,599,android,M,DEU,16
6882,2017-01-23,97092786,sku_six_1299,299,android,M,DEU,16
6883,2017-07-18,97092786,sku_one_199,199,android,M,DEU,16
6884,2017-10-08,97092786,sku_four_599,599,android,M,DEU,16
6885,2016-12-29,61620019,sku_eight_2099,99,android,F,USA,20
6886,2017-02-26,61620019,sku_two_299,299,android,F,USA,20
6887,2017-12-28,61620019,sku_two_299,299,android,F,USA,20
6888,2018-03-30,61620019,sku_eight_2099,99,android,F,USA,20
6889,2017-03-04,61620019,sku_four_599,599,android,F,USA,20
6890,2017-03-06,61620019,sku_two_299,299,android,F,USA,20
6891,2017-07-24,61620019,sku_one_199,199,android,F,USA,20
6892,2017-10-22,61620019,sku_three_499,499,android,F,USA,20
6893,2017-12-15,61620019,sku_two_299,299,android,F,USA,20
6894,2017-12-17,61620019,sku_two_299,299,android,F,USA,20
6895,2017-12-26,61620019,sku_three_499,499,android,F,USA,20
6896,2017-04-02,99212950,sku_six_1299,299,android,M,TUR,15
6897,2017-04-28,99212950,sku_six_1299,299,android,M,TUR,15
6898,2017-07-13,99212950,sku_one_199,199,android,M,TUR,15
6899,2017-09-26,99212950,sku_two_299,299,android,M,TUR,15
6900,2017-11-28,99212950,sku_one_199,199,android,M,TUR,15
6901,2018-02-02,99212950,sku_three_499,499,android,M,TUR,15
6902,2018-02-06,99212950,sku_three_499,499,android,M,TUR,15
6903,2017-03-25,99212950,sku_four_599,599,android,M,TUR,15
6904,2017-09-05,99212950,sku_four_599,599,android,M,TUR,15
6905,2018-02-07,99212950,sku_five_899,899,android,M,TUR,15
6906,2018-03-23,99212950,sku_four_599,599,android,M,TUR,15
6907,2017-10-11,57227095,sku_three_499,499,iOS,F,USA,17
6908,2018-01-25,57227095,sku_two_299,299,iOS,F,USA,17
6909,2018-02-02,57227095,sku_three_499,499,iOS,F,USA,17
6910,2018-04-21,57227095,sku_two_299,299,iOS,F,USA,17
6911,2017-02-13,84679096,sku_four_599,599,android,F,BRA,27
6912,2017-05-16,84679096,sku_five_899,899,android,F,BRA,27
6913,2018-03-14,84679096,sku_four_599,599,android,F,BRA,27
6914,2016-12-31,84679096,sku_three_499,499,android,F,BRA,27
6915,2017-02-09,84679096,sku_one_199,199,android,F,BRA,27
6916,2017-06-13,84679096,sku_two_299,299,android,F,BRA,27
6917,2017-09-18,73523005,sku_two_299,299,iOS,M,TUR,26
6918,2017-09-19,73523005,sku_one_199,199,iOS,M,TUR,26
6919,2017-03-15,57232601,sku_eight_2099,99,iOS,F,USA,21
6920,2017-06-19,57232601,sku_one_199,199,iOS,F,USA,21
6921,2017-10-26,57232601,sku_four_599,599,iOS,F,USA,21
6922,2017-12-13,57232601,sku_two_299,299,iOS,F,USA,21
6923,2018-03-10,57232601,sku_two_299,299,iOS,F,USA,21
6924,2017-02-06,57232601,sku_one_199,199,iOS,F,USA,21
6925,2017-03-15,57232601,sku_four_599,599,iOS,F,USA,21
6926,2017-04-02,57232601,sku_one_199,199,iOS,F,USA,21
6927,2017-09-24,57232601,sku_three_499,499,iOS,F,USA,21
6928,2018-01-13,57232601,sku_four_599,599,iOS,F,USA,21
6929,2017-01-15,36779723,sku_two_299,299,iOS,M,BRA,18
6930,2017-07-08,36779723,sku_six_1299,299,iOS,M,BRA,18
6931,2018-01-11,36779723,sku_two_299,299,iOS,M,BRA,18
6932,2018-02-12,36779723,sku_two_299,299,iOS,M,BRA,18
6933,2016-12-14,36779723,sku_five_899,899,iOS,M,BRA,18
6934,2017-01-02,36779723,sku_six_1299,299,iOS,M,BRA,18
6935,2017-02-20,36779723,sku_four_599,599,iOS,M,BRA,18
6936,2017-11-01,36779723,sku_three_499,499,iOS,M,BRA,18
6937,2017-12-15,36779723,sku_one_199,199,iOS,M,BRA,18
6938,2017-05-01,96857475,sku_one_199,199,iOS,F,TUR,26
6939,2017-06-11,96857475,sku_three_499,499,iOS,F,TUR,26
6940,2017-07-09,96857475,sku_three_499,499,iOS,F,TUR,26
6941,2017-12-02,96857475,sku_five_899,899,iOS,F,TUR,26
6942,2018-02-28,96857475,sku_one_199,199,iOS,F,TUR,26
6943,2018-03-05,96857475,sku_five_899,899,iOS,F,TUR,26
6944,2018-03-12,96857475,sku_two_299,299,iOS,F,TUR,26
6945,2018-04-16,96857475,sku_seven_1499,499,iOS,F,TUR,26
6946,2017-03-18,40688216,sku_one_199,199,iOS,M,CAN,19
6947,2017-05-09,40688216,sku_one_199,199,iOS,M,CAN,19
6948,2017-09-14,40688216,sku_two_299,299,iOS,M,CAN,19
6949,2018-02-15,40688216,sku_two_299,299,iOS,M,CAN,19
6950,2016-03-25,27793375,sku_one_199,199,android,M,USA,20
6951,2016-07-02,27793375,sku_seven_1499,499,android,M,USA,20
6952,2016-08-08,27793375,sku_seven_1499,499,android,M,USA,20
6953,2017-05-05,27793375,sku_three_499,499,android,M,USA,20
6954,2017-05-23,27793375,sku_one_199,199,android,M,USA,20
6955,2017-05-30,27793375,sku_one_199,199,android,M,USA,20
6956,2017-10-27,27793375,sku_eight_2099,99,android,M,USA,20
6957,2018-01-07,27793375,sku_two_299,299,android,M,USA,20
6958,2018-01-09,27793375,sku_eight_2099,99,android,M,USA,20
6959,2016-04-28,27793375,sku_eight_2099,99,android,M,USA,20
6960,2016-05-01,27793375,sku_six_1299,299,android,M,USA,20
6961,2017-01-08,27793375,sku_six_1299,299,android,M,USA,20
6962,2017-03-17,27793375,sku_five_899,899,android,M,USA,20
6963,2017-07-22,27793375,sku_seven_1499,499,android,M,USA,20
6964,2017-12-26,27793375,sku_one_199,199,android,M,USA,20
6965,2017-08-12,11211603,sku_three_499,499,iOS,M,USA,16
6966,2018-04-06,11211603,sku_seven_1499,499,iOS,M,USA,16
6967,2017-07-26,11211603,sku_three_499,499,iOS,M,USA,16
6968,2017-08-05,11211603,sku_four_599,599,iOS,M,USA,16
6969,2017-11-18,11211603,sku_two_299,299,iOS,M,USA,16
6970,2017-12-10,11211603,sku_one_199,199,iOS,M,USA,16
6971,2018-02-12,11211603,sku_four_599,599,iOS,M,USA,16
6972,2018-04-06,11211603,sku_four_599,599,iOS,M,USA,16
6973,2016-11-16,28415097,sku_one_199,199,android,F,CAN,19
6974,2017-03-09,28415097,sku_eight_2099,99,android,F,CAN,19
6975,2017-07-07,28415097,sku_three_499,499,android,F,CAN,19
6976,2017-09-15,28415097,sku_four_599,599,android,F,CAN,19
6977,2017-11-26,28415097,sku_two_299,299,android,F,CAN,19
6978,2016-10-11,28415097,sku_two_299,299,android,F,CAN,19
6979,2017-03-26,28415097,sku_three_499,499,android,F,CAN,19
6980,2017-05-18,28415097,sku_one_199,199,android,F,CAN,19
6981,2017-05-21,28415097,sku_three_499,499,android,F,CAN,19
6982,2017-10-15,28415097,sku_one_199,199,android,F,CAN,19
6983,2018-03-22,28415097,sku_three_499,499,android,F,CAN,19
6984,2018-04-17,28415097,sku_three_499,499,android,F,CAN,19
6985,2017-08-21,79683743,sku_two_299,299,android,F,CAN,15
6986,2017-09-27,79683743,sku_two_299,299,android,F,CAN,15
6987,2017-10-10,79683743,sku_eight_2099,99,android,F,CAN,15
6988,2017-12-11,79683743,sku_eight_2099,99,android,F,CAN,15
6989,2018-01-10,79683743,sku_four_599,599,android,F,CAN,15
6990,2016-10-31,12859402,sku_two_299,299,iOS,M,CAN,41
6991,2016-12-02,12859402,sku_six_1299,299,iOS,M,CAN,41
6992,2016-06-02,12859402,sku_one_199,199,iOS,M,CAN,41
6993,2016-07-03,12859402,sku_three_499,499,iOS,M,CAN,41
6994,2016-08-05,12859402,sku_four_599,599,iOS,M,CAN,41
6995,2016-09-30,12859402,sku_one_199,199,iOS,M,CAN,41
6996,2016-10-29,12859402,sku_one_199,199,iOS,M,CAN,41
6997,2017-04-29,12859402,sku_three_499,499,iOS,M,CAN,41
6998,2017-07-02,12859402,sku_one_199,199,iOS,M,CAN,41
6999,2017-10-06,12859402,sku_two_299,299,iOS,M,CAN,41
7000,2017-11-11,12859402,sku_seven_1499,499,iOS,M,CAN,41
7001,2018-01-20,12859402,sku_two_299,299,iOS,M,CAN,41
7002,2017-03-02,71435166,sku_three_499,499,android,M,BRA,15
7003,2017-04-07,71435166,sku_one_199,199,android,M,BRA,15
7004,2018-02-25,71435166,sku_five_899,899,android,M,BRA,15
7005,2016-11-28,71435166,sku_one_199,199,android,M,BRA,15
7006,2016-12-14,71435166,sku_three_499,499,android,M,BRA,15
7007,2017-02-05,71435166,sku_three_499,499,android,M,BRA,15
7008,2017-07-21,71435166,sku_two_299,299,android,M,BRA,15
7009,2017-11-05,71435166,sku_eight_2099,99,android,M,BRA,15
7010,2018-03-18,71435166,sku_two_299,299,android,M,BRA,15
7011,2018-01-11,15341320,sku_five_899,899,iOS,F,USA,21
7012,2018-02-02,15341320,sku_one_199,199,iOS,F,USA,21
7013,2018-02-16,15341320,sku_eight_2099,99,iOS,F,USA,21
7014,2017-09-28,15341320,sku_four_599,599,iOS,F,USA,21
7015,2018-01-27,95831008,sku_four_599,599,android,M,FRA,21
7016,2018-03-06,95831008,sku_two_299,299,android,M,FRA,21
7017,2018-01-14,95831008,sku_eight_2099,99,android,M,FRA,21
7018,2018-02-03,95831008,sku_six_1299,299,android,M,FRA,21
7019,2018-04-13,95831008,sku_seven_1499,499,android,M,FRA,21
7020,2018-04-14,95831008,sku_three_499,499,android,M,FRA,21
7021,2018-04-15,18255240,sku_seven_1499,499,android,M,BRA,23
7022,2018-02-01,18255240,sku_two_299,299,android,M,BRA,23
7023,2016-11-04,98332989,sku_five_899,899,android,M,BRA,24
7024,2016-11-05,98332989,sku_five_899,899,android,M,BRA,24
7025,2017-03-03,98332989,sku_one_199,199,android,M,BRA,24
7026,2017-03-05,98332989,sku_eight_2099,99,android,M,BRA,24
7027,2017-06-09,98332989,sku_three_499,499,android,M,BRA,24
7028,2017-07-09,98332989,sku_three_499,499,android,M,BRA,24
7029,2017-07-10,98332989,sku_three_499,499,android,M,BRA,24
7030,2017-07-15,98332989,sku_five_899,899,android,M,BRA,24
7031,2017-09-08,98332989,sku_three_499,499,android,M,BRA,24
7032,2017-11-09,98332989,sku_four_599,599,android,M,BRA,24
7033,2018-03-11,98332989,sku_three_499,499,android,M,BRA,24
7034,2018-04-11,98332989,sku_five_899,899,android,M,BRA,24
7035,2017-06-05,98332989,sku_one_199,199,android,M,BRA,24
7036,2018-01-08,98332989,sku_two_299,299,android,M,BRA,24
7037,2015-12-11,74195265,sku_two_299,299,android,F,BRA,33
7038,2015-12-13,74195265,sku_one_199,199,android,F,BRA,33
7039,2016-06-15,74195265,sku_two_299,299,android,F,BRA,33
7040,2016-08-28,74195265,sku_one_199,199,android,F,BRA,33
7041,2016-09-18,74195265,sku_four_599,599,android,F,BRA,33
7042,2016-09-22,74195265,sku_four_599,599,android,F,BRA,33
7043,2016-09-24,74195265,sku_one_199,199,android,F,BRA,33
7044,2016-09-26,74195265,sku_one_199,199,android,F,BRA,33
7045,2016-10-07,74195265,sku_one_199,199,android,F,BRA,33
7046,2017-05-05,74195265,sku_two_299,299,android,F,BRA,33
7047,2017-10-29,74195265,sku_two_299,299,android,F,BRA,33
7048,2015-11-20,74195265,sku_three_499,499,android,F,BRA,33
7049,2016-09-03,74195265,sku_four_599,599,android,F,BRA,33
7050,2017-04-23,74195265,sku_four_599,599,android,F,BRA,33
7051,2017-06-09,74195265,sku_three_499,499,android,F,BRA,33
7052,2017-12-21,80160033,sku_four_599,599,iOS,M,DEU,17
7053,2018-01-29,80160033,sku_one_199,199,iOS,M,DEU,17
7054,2015-09-26,24133160,sku_four_599,599,iOS,M,FRA,38
7055,2017-01-25,24133160,sku_three_499,499,iOS,M,FRA,38
7056,2017-06-09,24133160,sku_two_299,299,iOS,M,FRA,38
7057,2017-08-27,24133160,sku_one_199,199,iOS,M,FRA,38
7058,2017-10-17,24133160,sku_two_299,299,iOS,M,FRA,38
7059,2016-01-02,24133160,sku_eight_2099,99,iOS,M,FRA,38
7060,2016-05-21,24133160,sku_seven_1499,499,iOS,M,FRA,38
7061,2016-10-18,24133160,sku_three_499,499,iOS,M,FRA,38
7062,2017-02-25,24133160,sku_two_299,299,iOS,M,FRA,38
7063,2017-11-11,24133160,sku_four_599,599,iOS,M,FRA,38
7064,2017-12-09,24133160,sku_four_599,599,iOS,M,FRA,38
7065,2018-03-13,24133160,sku_seven_1499,499,iOS,M,FRA,38
7066,2018-04-04,24133160,sku_two_299,299,iOS,M,FRA,38
7067,2018-04-10,24133160,sku_three_499,499,iOS,M,FRA,38
7068,2017-12-03,55152272,sku_one_199,199,android,F,DEU,17
7069,2018-03-05,55152272,sku_one_199,199,android,F,DEU,17
7070,2017-12-13,55152272,sku_three_499,499,android,F,DEU,17
7071,2018-01-25,55152272,sku_four_599,599,android,F,DEU,17
7072,2017-05-05,42747672,sku_one_199,199,android,F,BRA,15
7073,2017-05-09,42747672,sku_three_499,499,android,F,BRA,15
7074,2017-08-20,42747672,sku_four_599,599,android,F,BRA,15
7075,2017-09-18,42747672,sku_four_599,599,android,F,BRA,15
7076,2018-02-19,42747672,sku_four_599,599,android,F,BRA,15
7077,2016-07-19,42747672,sku_two_299,299,android,F,BRA,15
7078,2016-10-15,42747672,sku_six_1299,299,android,F,BRA,15
7079,2016-11-07,42747672,sku_one_199,199,android,F,BRA,15
7080,2017-02-10,42747672,sku_four_599,599,android,F,BRA,15
7081,2017-04-05,42747672,sku_one_199,199,android,F,BRA,15
7082,2017-06-24,42747672,sku_four_599,599,android,F,BRA,15
7083,2017-07-10,42747672,sku_three_499,499,android,F,BRA,15
7084,2017-08-02,42747672,sku_two_299,299,android,F,BRA,15
7085,2017-08-31,42747672,sku_one_199,199,android,F,BRA,15
7086,2017-10-18,54384019,sku_one_199,199,iOS,F,USA,47
7087,2018-02-01,54384019,sku_one_199,199,iOS,F,USA,47
7088,2017-10-08,54384019,sku_three_499,499,iOS,F,USA,47
7089,2017-12-04,54384019,sku_one_199,199,iOS,F,USA,47
7090,2017-12-20,54384019,sku_three_499,499,iOS,F,USA,47
7091,2018-01-06,54384019,sku_five_899,899,iOS,F,USA,47
7092,2018-03-09,54384019,sku_two_299,299,iOS,F,USA,47
7093,2018-03-21,87120450,sku_one_199,199,iOS,F,DEU,17
7094,2018-04-04,87120450,sku_one_199,199,iOS,F,DEU,17
7095,2017-05-14,58121688,sku_four_599,599,iOS,M,DEU,27
7096,2018-01-20,58121688,sku_three_499,499,iOS,M,DEU,27
7097,2018-03-20,58121688,sku_seven_1499,499,iOS,M,DEU,27
7098,2015-08-29,73261480,sku_two_299,299,android,M,USA,35
7099,2015-09-11,73261480,sku_two_299,299,android,M,USA,35
7100,2015-11-23,73261480,sku_three_499,499,android,M,USA,35
7101,2017-05-08,73261480,sku_three_499,499,android,M,USA,35
7102,2017-07-17,73261480,sku_eight_2099,99,android,M,USA,35
7103,2018-04-18,73261480,sku_one_199,199,android,M,USA,35
7104,2015-09-06,73261480,sku_three_499,499,android,M,USA,35
7105,2016-01-24,73261480,sku_two_299,299,android,M,USA,35
7106,2016-04-27,73261480,sku_two_299,299,android,M,USA,35
7107,2016-07-18,73261480,sku_four_599,599,android,M,USA,35
7108,2016-11-13,73261480,sku_three_499,499,android,M,USA,35
7109,2016-12-02,73261480,sku_one_199,199,android,M,USA,35
7110,2017-08-16,73261480,sku_two_299,299,android,M,USA,35
7111,2017-12-13,73261480,sku_four_599,599,android,M,USA,35
7112,2018-01-31,73261480,sku_two_299,299,android,M,USA,35
7113,2017-01-10,29052283,sku_six_1299,299,iOS,M,USA,16
7114,2016-07-20,36836068,sku_seven_1499,499,iOS,M,BRA,15
7115,2016-06-01,88203148,sku_three_499,499,iOS,M,DEU,15
7116,2016-10-22,88203148,sku_four_599,599,iOS,M,DEU,15
7117,2016-11-22,88203148,sku_five_899,899,iOS,M,DEU,15
7118,2017-04-25,88203148,sku_two_299,299,iOS,M,DEU,15
7119,2017-06-09,88203148,sku_six_1299,299,iOS,M,DEU,15
7120,2017-07-31,88203148,sku_two_299,299,iOS,M,DEU,15
7121,2017-11-07,88203148,sku_two_299,299,iOS,M,DEU,15
7122,2016-05-13,88203148,sku_four_599,599,iOS,M,DEU,15
7123,2016-07-10,88203148,sku_three_499,499,iOS,M,DEU,15
7124,2016-11-14,88203148,sku_four_599,599,iOS,M,DEU,15
7125,2017-02-14,88203148,sku_three_499,499,iOS,M,DEU,15
7126,2017-02-24,88203148,sku_seven_1499,499,iOS,M,DEU,15
7127,2017-06-17,88203148,sku_three_499,499,iOS,M,DEU,15
7128,2017-07-07,88203148,sku_seven_1499,499,iOS,M,DEU,15
7129,2017-12-03,88203148,sku_three_499,499,iOS,M,DEU,15
7130,2018-03-06,88203148,sku_one_199,199,iOS,M,DEU,15
7131,2018-03-24,88203148,sku_three_499,499,iOS,M,DEU,15
7132,2018-02-25,31916356,sku_five_899,899,android,M,USA,19
7133,2016-08-25,31916356,sku_two_299,299,android,M,USA,19
7134,2016-10-14,31916356,sku_one_199,199,android,M,USA,19
7135,2016-11-11,31916356,sku_seven_1499,499,android,M,USA,19
7136,2016-12-17,31916356,sku_three_499,499,android,M,USA,19
7137,2017-08-10,31916356,sku_two_299,299,android,M,USA,19
7138,2017-11-13,31916356,sku_one_199,199,android,M,USA,19
7139,2018-02-26,31916356,sku_one_199,199,android,M,USA,19
7140,2017-12-11,92402172,sku_three_499,499,iOS,M,USA,17
7141,2018-02-23,92402172,sku_one_199,199,iOS,M,USA,17
7142,2018-04-12,92402172,sku_two_299,299,iOS,M,USA,17
7143,2018-01-02,92402172,sku_two_299,299,iOS,M,USA,17
7144,2016-11-09,23833377,sku_three_499,499,android,M,USA,34
7145,2017-03-12,23833377,sku_two_299,299,android,M,USA,34
7146,2017-07-26,23833377,sku_eight_2099,99,android,M,USA,34
7147,2018-01-01,23833377,sku_two_299,299,android,M,USA,34
7148,2018-01-13,23833377,sku_four_599,599,android,M,USA,34
7149,2016-04-09,23833377,sku_four_599,599,android,M,USA,34
7150,2016-07-10,23833377,sku_three_499,499,android,M,USA,34
7151,2017-02-20,23833377,sku_three_499,499,android,M,USA,34
7152,2017-04-06,23833377,sku_seven_1499,499,android,M,USA,34
7153,2017-04-22,23833377,sku_four_599,599,android,M,USA,34
7154,2017-06-02,23833377,sku_two_299,299,android,M,USA,34
7155,2017-07-07,23833377,sku_one_199,199,android,M,USA,34
7156,2017-07-12,23833377,sku_two_299,299,android,M,USA,34
7157,2017-07-28,23833377,sku_three_499,499,android,M,USA,34
7158,2017-08-07,23833377,sku_two_299,299,android,M,USA,34
7159,2016-01-27,96515921,sku_one_199,199,android,M,CAN,20
7160,2016-08-19,96515921,sku_four_599,599,android,M,CAN,20
7161,2016-12-12,96515921,sku_two_299,299,android,M,CAN,20
7162,2017-02-13,96515921,sku_seven_1499,499,android,M,CAN,20
7163,2017-03-26,96515921,sku_two_299,299,android,M,CAN,20
7164,2017-11-12,96515921,sku_three_499,499,android,M,CAN,20
7165,2018-02-19,96515921,sku_one_199,199,android,M,CAN,20
7166,2016-05-19,96515921,sku_six_1299,299,android,M,CAN,20
7167,2016-05-21,96515921,sku_four_599,599,android,M,CAN,20
7168,2016-06-22,96515921,sku_three_499,499,android,M,CAN,20
7169,2016-07-17,96515921,sku_one_199,199,android,M,CAN,20
7170,2016-11-25,96515921,sku_four_599,599,android,M,CAN,20
7171,2016-12-04,96515921,sku_two_299,299,android,M,CAN,20
7172,2017-01-31,96515921,sku_four_599,599,android,M,CAN,20
7173,2017-09-15,96515921,sku_one_199,199,android,M,CAN,20
7174,2018-02-02,96515921,sku_four_599,599,android,M,CAN,20
7175,2018-03-29,96515921,sku_four_599,599,android,M,CAN,20
7176,2017-04-04,96977292,sku_two_299,299,android,F,BRA,22
7177,2017-07-17,96977292,sku_four_599,599,android,F,BRA,22
7178,2017-07-21,96977292,sku_three_499,499,android,F,BRA,22
7179,2017-08-01,96977292,sku_one_199,199,android,F,BRA,22
7180,2017-10-13,96977292,sku_one_199,199,android,F,BRA,22
7181,2017-11-05,96977292,sku_one_199,199,android,F,BRA,22
7182,2018-02-06,96977292,sku_four_599,599,android,F,BRA,22
7183,2017-03-29,96977292,sku_one_199,199,android,F,BRA,22
7184,2017-05-27,96977292,sku_one_199,199,android,F,BRA,22
7185,2017-10-24,96977292,sku_two_299,299,android,F,BRA,22
7186,2018-01-23,96977292,sku_seven_1499,499,android,F,BRA,22
7187,2018-03-03,74928770,sku_one_199,199,android,F,USA,42
7188,2017-12-12,74928770,sku_one_199,199,android,F,USA,42
7189,2016-01-30,91889795,sku_three_499,499,android,F,USA,21
