uid,reg_date,device,gender,country,age
87867004.0,2017-11-13,and,F,DEU,24
79426801.0,2017-05-04,iOS,M,USA,22
97708082.0,2018-03-06,iOS,M,USA,25
36075960.0,2017-05-09,iOS,M,TUR,15
76245925.0,2018-02-26,and,F,USA,25
24177848.0,2016-03-08,and,F,CAN,16
30346992.0,2016-11-21,and,M,TUR,27
37450942.0,2017-05-01,and,F,CAN,15
60958532.0,2017-05-06,iOS,F,BRA,26
21344871.0,2016-04-13,and,M,USA,51
20864345.0,2018-02-11,iOS,M,USA,29
67624345.0,2016-12-26,and,M,BRA,26
33474488.0,2016-12-23,and,F,USA,43
89788415.0,2017-10-22,and,M,DEU,16
91697313.0,2018-03-11,and,F,BRA,25
78607366.0,2018-01-30,and,F,DEU,31
52350463.0,2016-12-06,iOS,F,TUR,15
27457346.0,2017-07-06,and,F,BRA,18
64018754.0,2017-12-21,and,F,USA,42
22918485.0,2017-07-07,iOS,M,DEU,37
26950685.0,2016-06-25,and,M,BRA,15
55368615.0,2017-11-30,and,F,USA,24
85467743.0,2018-02-28,and,F,DEU,20
13657463.0,2017-01-21,iOS,F,BRA,22
30308318.0,2017-04-11,and,F,TUR,36
22046827.0,2016-12-31,and,F,USA,19
95646246.0,2017-09-28,and,M,USA,19
46065499.0,2017-12-24,and,F,BRA,23
68223421.0,2017-11-04,iOS,F,USA,17
38604548.0,2017-01-27,and,F,FRA,25
47499730.0,2018-02-12,and,F,CAN,20
42164070.0,2018-01-26,and,M,DEU,23
16469559.0,2016-04-11,and,M,BRA,20
48983296.0,2017-06-08,and,M,USA,22
44242681.0,2017-06-26,and,F,USA,15
82525946.0,2016-10-17,and,M,USA,34
45048616.0,2015-07-16,and,M,TUR,20
20430981.0,2016-10-29,and,M,DEU,18
20164541.0,2017-03-05,and,M,TUR,16
82268869.0,2016-06-17,and,M,FRA,18
86809291.0,2017-01-10,iOS,F,FRA,15
62658133.0,2016-01-26,and,M,DEU,37
25520534.0,2018-03-03,iOS,F,FRA,18
46192311.0,2016-08-05,and,F,USA,16
21930742.0,2017-09-18,and,M,DEU,18
37579743.0,2018-01-02,iOS,M,BRA,26
97564879.0,2016-01-14,iOS,M,TUR,15
24233027.0,2018-01-11,and,M,TUR,47
14065584.0,2018-03-10,iOS,M,USA,19
82677306.0,2017-08-21,iOS,F,USA,23
48506017.0,2017-11-02,and,M,USA,19
70705403.0,2017-03-08,and,M,USA,36
36692349.0,2018-03-16,iOS,M,USA,16
17474087.0,2016-08-03,and,F,USA,17
50784135.0,2017-08-05,iOS,M,DEU,17
64477752.0,2016-04-06,and,M,USA,30
39953483.0,2017-06-18,iOS,F,USA,41
27508816.0,2018-01-29,and,F,USA,25
63042707.0,2017-04-06,and,F,BRA,30
64362920.0,2016-08-09,iOS,F,USA,23
53665878.0,2015-12-25,and,F,BRA,26
31972034.0,2018-02-28,and,M,USA,22
52846881.0,2017-12-13,and,F,DEU,30
91205752.0,2016-06-12,and,F,USA,30
86925280.0,2017-06-12,iOS,M,USA,22
60675436.0,2017-09-15,and,M,BRA,23
45470947.0,2017-06-27,iOS,F,USA,30
53860062.0,2017-11-25,and,M,USA,39
45554388.0,2018-01-17,iOS,F,BRA,19
50513738.0,2017-12-24,and,F,TUR,19
65843393.0,2017-09-16,iOS,F,TUR,31
98269661.0,2018-01-20,and,F,BRA,19
91760323.0,2017-09-28,iOS,M,BRA,15
70181152.0,2015-04-06,and,M,DEU,25
87259453.0,2017-10-12,and,F,FRA,24
37822536.0,2016-10-05,and,F,BRA,17
52741583.0,2016-11-24,and,M,DEU,15
33436542.0,2017-05-31,and,F,DEU,20
83664809.0,2015-12-05,and,F,BRA,51
52197058.0,2016-09-27,and,M,FRA,15
43860383.0,2017-07-14,and,F,BRA,18
89118916.0,2017-03-20,and,F,CAN,42
51225341.0,2018-02-11,and,F,DEU,27
12981811.0,2017-07-03,iOS,F,USA,30
44833420.0,2017-09-28,and,M,DEU,20
42940835.0,2017-12-04,iOS,M,FRA,30
26489682.0,2018-01-13,and,M,USA,20
20705319.0,2017-07-08,and,F,DEU,15
85387571.0,2018-02-03,and,F,USA,16
88487948.0,2017-06-22,iOS,F,BRA,30
51221669.0,2017-08-29,and,M,FRA,17
99590052.0,2018-02-06,iOS,F,BRA,15
68577117.0,2017-01-27,iOS,F,BRA,17
71004784.0,2018-03-09,and,M,USA,17
36349391.0,2016-04-27,iOS,M,BRA,16
81873496.0,2018-01-18,iOS,F,FRA,24
22598768.0,2017-06-10,iOS,M,TUR,18
30935005.0,2017-09-09,and,F,USA,15
26536340.0,2018-03-17,and,F,TUR,37
11979439.0,2017-04-24,iOS,M,BRA,15
74203716.0,2017-11-28,and,M,TUR,37
85500688.0,2017-06-16,and,M,USA,22
49738647.0,2017-04-17,and,M,DEU,23
69021192.0,2017-09-01,and,M,BRA,17
48523656.0,2017-07-20,and,M,DEU,27
23244908.0,2018-02-18,iOS,M,USA,34
55748006.0,2017-10-21,and,F,BRA,21
12343884.0,2017-06-28,and,M,USA,24
35592295.0,2015-06-04,and,M,TUR,16
38553732.0,2017-11-16,and,F,USA,18
84113852.0,2016-07-31,and,F,USA,21
40361501.0,2017-06-25,and,M,DEU,21
56734976.0,2016-08-21,and,M,BRA,45
60944655.0,2017-11-18,iOS,M,BRA,18
72292207.0,2017-12-12,and,F,USA,19
69440843.0,2017-06-13,iOS,M,USA,21
41848616.0,2017-12-10,iOS,M,FRA,36
34976100.0,2018-03-17,iOS,F,BRA,17
24894801.0,2016-11-22,iOS,F,TUR,22
15233253.0,2018-01-19,and,M,CAN,18
31694437.0,2017-07-12,and,F,DEU,36
70727233.0,2017-04-01,iOS,M,BRA,16
45150795.0,2017-09-14,and,F,TUR,16
98197457.0,2015-09-30,and,F,BRA,31
85061853.0,2017-03-22,and,F,FRA,42
97178698.0,2017-12-13,and,M,USA,22
80328279.0,2018-01-22,and,M,USA,18
72904183.0,2018-03-04,and,F,USA,18
85627934.0,2017-02-09,iOS,F,USA,80
29324620.0,2017-07-17,iOS,F,FRA,16
25655016.0,2016-11-18,and,F,USA,24
23898058.0,2017-09-12,iOS,M,CAN,21
39913180.0,2016-11-08,and,M,TUR,15
32699246.0,2016-10-28,and,F,USA,28
41821574.0,2017-09-10,iOS,F,USA,18
74229634.0,2016-06-17,and,F,USA,29
98817186.0,2016-11-23,and,M,BRA,23
72542759.0,2017-07-29,iOS,F,USA,21
89469206.0,2017-05-03,and,F,USA,27
74965986.0,2017-07-31,iOS,M,BRA,31
48566841.0,2018-02-14,iOS,F,DEU,15
77230134.0,2016-05-23,and,M,DEU,15
88587776.0,2017-07-07,and,M,USA,16
42505515.0,2018-01-27,and,M,USA,19
90769547.0,2016-07-12,iOS,F,TUR,20
21986985.0,2018-02-12,iOS,M,USA,15
42191944.0,2017-07-21,iOS,M,BRA,17
31102200.0,2017-10-17,and,F,BRA,17
90789728.0,2018-02-08,and,F,USA,19
93303400.0,2018-01-05,iOS,F,FRA,16
75392643.0,2017-11-16,iOS,F,TUR,20
95865363.0,2016-10-29,and,M,USA,17
51384824.0,2017-11-21,iOS,F,CAN,29
96263429.0,2016-12-02,and,M,TUR,19
28760542.0,2016-04-24,and,F,USA,19
67421505.0,2018-03-04,and,M,FRA,28
97796805.0,2016-11-23,iOS,F,USA,21
86805253.0,2018-01-23,and,M,USA,20
70909400.0,2016-07-11,and,F,BRA,23
37672685.0,2016-12-06,iOS,F,USA,36
49627473.0,2018-01-03,iOS,F,FRA,28
15799186.0,2016-01-31,and,F,USA,26
58905559.0,2017-12-06,iOS,F,USA,15
84067698.0,2016-08-06,iOS,F,USA,18
79941469.0,2018-01-14,and,F,USA,18
34002518.0,2016-03-09,iOS,M,BRA,20
19067457.0,2018-02-14,iOS,F,USA,27
57011085.0,2015-04-26,iOS,F,DEU,32
93793501.0,2018-01-01,and,F,BRA,27
78366908.0,2018-02-10,and,M,FRA,32
50398945.0,2017-02-25,and,F,CAN,18
46777840.0,2017-11-19,iOS,M,BRA,21
66009976.0,2016-08-28,iOS,M,USA,20
46456988.0,2016-07-18,iOS,M,BRA,66
76746185.0,2017-12-18,and,F,BRA,18
75106403.0,2017-01-04,iOS,M,BRA,19
36841756.0,2016-11-28,and,F,BRA,21
69718468.0,2016-02-10,iOS,M,USA,28
86067026.0,2017-07-18,iOS,F,FRA,34
85673251.0,2017-08-08,and,M,USA,19
21203580.0,2017-05-13,and,F,TUR,23
21297719.0,2018-03-11,iOS,F,FRA,41
65186448.0,2018-02-20,and,F,USA,21
46320799.0,2016-11-04,iOS,M,FRA,50
28628785.0,2017-03-03,and,M,USA,31
97508884.0,2017-07-01,and,F,USA,19
38859333.0,2017-08-13,iOS,F,CAN,33
32341233.0,2016-10-24,iOS,M,USA,23
86330257.0,2017-04-11,iOS,F,USA,27
88650791.0,2018-02-24,iOS,F,DEU,21
37596032.0,2018-01-01,and,F,USA,15
27783986.0,2018-03-10,iOS,M,CAN,27
98975389.0,2017-12-13,iOS,F,FRA,39
76483929.0,2018-01-12,iOS,M,USA,21
91490167.0,2017-11-29,and,F,USA,21
32507054.0,2017-12-31,iOS,F,USA,15
12806176.0,2017-05-10,and,F,BRA,20
39424333.0,2018-03-05,and,F,BRA,29
42190036.0,2016-04-29,iOS,F,TUR,15
13473832.0,2015-06-04,iOS,F,USA,15
69228847.0,2017-09-13,iOS,F,FRA,27
30156756.0,2016-12-28,and,M,USA,15
98930697.0,2016-02-10,and,M,DEU,15
57741029.0,2018-01-27,and,M,USA,17
30054412.0,2018-03-09,and,F,BRA,20
50239418.0,2018-02-01,and,M,TUR,17
73754207.0,2016-09-27,and,M,USA,19
45345738.0,2017-04-01,and,M,USA,16
81329636.0,2017-08-02,and,F,USA,18
11797318.0,2017-01-25,iOS,M,USA,23
87377820.0,2018-01-14,iOS,M,BRA,20
35355937.0,2015-08-04,and,M,USA,19
97891664.0,2018-03-03,and,F,USA,24
51837670.0,2017-03-11,iOS,F,BRA,50
75581186.0,2018-02-26,iOS,F,USA,33
35062636.0,2017-11-01,and,F,TUR,16
53275282.0,2018-02-20,iOS,F,TUR,32
51887492.0,2017-03-06,and,F,USA,19
54209442.0,2017-01-29,iOS,M,DEU,16
55445259.0,2017-09-23,and,F,BRA,19
87216178.0,2017-01-21,iOS,M,USA,15
23729863.0,2017-06-18,and,M,BRA,17
52014119.0,2018-01-07,iOS,F,FRA,40
96788575.0,2017-04-05,iOS,M,BRA,31
50837699.0,2015-08-23,iOS,F,BRA,20
45595487.0,2017-01-22,and,M,USA,24
49871080.0,2017-03-02,iOS,M,USA,24
72837415.0,2018-01-19,iOS,F,USA,18
42754969.0,2017-12-07,iOS,M,USA,22
32725727.0,2017-12-10,and,M,DEU,16
60628072.0,2015-08-18,iOS,F,TUR,27
92193015.0,2017-09-03,iOS,F,DEU,20
65616971.0,2015-10-03,and,M,USA,47
39392922.0,2017-10-26,iOS,F,USA,27
22601578.0,2017-06-30,and,M,CAN,15
96346816.0,2017-12-19,and,F,CAN,20
24208136.0,2016-07-20,and,M,BRA,18
18540045.0,2016-07-09,iOS,F,USA,22
42756932.0,2017-12-17,and,M,USA,32
75853997.0,2018-03-05,and,M,BRA,38
87997508.0,2017-05-19,iOS,F,BRA,28
19866979.0,2017-12-24,and,F,USA,19
41948777.0,2017-11-04,and,M,DEU,21
57233128.0,2017-10-29,and,M,USA,22
47881305.0,2017-12-03,iOS,M,BRA,20
71349141.0,2017-02-28,iOS,F,DEU,47
87749554.0,2017-04-04,and,F,USA,26
58045129.0,2016-09-02,and,F,BRA,39
67832058.0,2018-01-28,and,M,USA,16
14193591.0,2017-07-01,and,F,USA,40
81155623.0,2017-01-06,and,F,USA,20
52005251.0,2016-03-31,iOS,M,BRA,19
71451282.0,2016-06-06,and,F,USA,22
27989038.0,2017-08-14,iOS,M,BRA,43
18724654.0,2017-07-25,iOS,F,USA,32
94509847.0,2017-01-24,iOS,M,TUR,17
19015706.0,2017-12-10,iOS,F,USA,57
88117797.0,2017-06-30,and,M,CAN,15
91702304.0,2017-10-08,and,F,BRA,28
98363593.0,2017-08-07,iOS,M,FRA,21
15852286.0,2017-08-19,and,F,BRA,15
26597381.0,2017-07-31,and,F,USA,32
80199144.0,2016-12-04,and,M,FRA,22
83028334.0,2016-05-22,iOS,F,BRA,17
95985819.0,2018-02-22,and,M,DEU,27
27202963.0,2016-06-11,iOS,F,BRA,22
51423045.0,2016-03-06,iOS,M,BRA,18
51204990.0,2018-03-07,and,F,USA,23
32528121.0,2016-09-03,and,F,BRA,46
38929057.0,2016-03-29,iOS,M,CAN,22
26632677.0,2016-09-22,and,F,DEU,15
31580566.0,2017-07-21,iOS,M,TUR,18
92070388.0,2018-02-22,iOS,F,CAN,42
81506223.0,2016-02-04,and,F,USA,18
60651035.0,2015-11-07,and,M,FRA,17
91721973.0,2016-09-24,iOS,M,USA,17
47320178.0,2017-10-17,and,F,USA,19
54370235.0,2018-01-23,and,M,BRA,16
51418509.0,2016-01-29,and,F,BRA,27
37690192.0,2017-07-19,iOS,M,USA,44
36086960.0,2017-11-26,iOS,M,USA,20
72384305.0,2017-03-22,and,F,BRA,18
60041482.0,2017-06-19,and,F,BRA,28
85346995.0,2018-01-31,iOS,F,FRA,19
60137554.0,2017-06-24,iOS,M,USA,21
12612196.0,2017-06-15,iOS,F,DEU,20
35733010.0,2017-12-04,and,M,BRA,29
38271045.0,2018-01-03,and,M,USA,18
23811557.0,2015-12-17,and,M,DEU,21
14001208.0,2018-03-17,and,M,DEU,22
40819186.0,2017-06-21,and,F,USA,20
98397832.0,2017-12-31,iOS,M,USA,16
80598105.0,2016-12-07,iOS,F,USA,59
88698497.0,2015-09-25,and,F,USA,16
12696854.0,2017-09-16,and,F,USA,20
37091383.0,2017-10-06,iOS,M,USA,29
52632535.0,2018-02-25,and,F,BRA,17
68559670.0,2018-01-31,iOS,M,FRA,37
23834699.0,2017-12-19,iOS,F,BRA,21
60774239.0,2016-05-11,and,F,BRA,18
12970206.0,2015-10-05,and,M,BRA,21
79550609.0,2017-10-20,and,F,BRA,20
74712537.0,2018-01-02,iOS,M,USA,17
40035851.0,2017-12-06,iOS,M,USA,20
63935315.0,2016-11-20,iOS,M,BRA,23
55851411.0,2016-07-28,iOS,F,TUR,25
69035524.0,2018-03-14,iOS,F,USA,33
24227425.0,2018-02-18,iOS,M,DEU,15
68807182.0,2017-10-30,iOS,F,BRA,17
56084676.0,2017-04-01,and,M,USA,21
33024926.0,2018-01-25,iOS,M,BRA,32
16137858.0,2016-10-19,and,M,USA,31
44094739.0,2017-09-25,and,F,USA,31
81166885.0,2017-08-23,iOS,F,BRA,16
93459881.0,2017-05-11,and,F,USA,15
67757543.0,2016-11-30,and,M,FRA,24
79343367.0,2017-05-13,iOS,F,FRA,16
25825650.0,2017-08-18,iOS,F,USA,19
43231247.0,2016-02-16,and,M,USA,22
69089791.0,2017-05-25,and,M,USA,20
33823875.0,2016-09-25,and,F,FRA,17
42097136.0,2016-02-01,and,F,BRA,20
90342188.0,2015-09-15,and,M,USA,15
84929136.0,2018-02-04,iOS,F,USA,25
82753665.0,2017-03-11,and,F,TUR,27
25169278.0,2017-12-09,and,M,DEU,26
22001260.0,2015-03-19,iOS,F,USA,21
45548157.0,2017-07-03,iOS,F,FRA,22
33106455.0,2017-05-24,iOS,M,USA,25
59303164.0,2018-02-20,iOS,F,CAN,19
91159060.0,2018-03-04,iOS,M,BRA,70
67520820.0,2018-03-02,and,M,CAN,54
20961913.0,2018-03-16,iOS,F,TUR,32
63903693.0,2016-04-19,iOS,M,USA,18
27494491.0,2018-02-26,iOS,F,BRA,33
76935358.0,2017-02-17,and,F,USA,19
28192675.0,2016-01-02,and,F,BRA,18
33379986.0,2016-12-09,iOS,F,BRA,15
12069318.0,2017-11-26,iOS,F,USA,26
71050075.0,2018-03-01,iOS,F,USA,17
71437132.0,2017-09-11,and,M,FRA,21
30825655.0,2016-08-10,iOS,M,FRA,24
22795069.0,2016-09-09,and,M,DEU,18
55564142.0,2017-11-09,iOS,M,USA,15
42981948.0,2018-03-15,and,M,USA,16
97308098.0,2018-02-08,and,F,BRA,27
96364601.0,2017-11-11,and,F,TUR,19
86639953.0,2018-01-21,and,F,BRA,20
69886602.0,2016-03-22,and,M,FRA,29
59100767.0,2016-08-18,and,F,USA,30
85417581.0,2017-01-04,iOS,F,USA,19
41702219.0,2017-06-14,iOS,M,BRA,21
87755299.0,2017-07-07,iOS,F,TUR,19
13691910.0,2017-02-12,and,F,CAN,26
98793578.0,2016-10-20,iOS,F,BRA,30
36241614.0,2017-11-28,and,F,DEU,39
22222767.0,2016-04-07,and,F,USA,18
94307593.0,2018-01-11,and,F,FRA,19
59976775.0,2017-12-26,and,M,DEU,30
64350693.0,2018-03-02,and,F,USA,17
69431605.0,2017-09-19,iOS,F,USA,31
72084116.0,2017-01-21,and,M,BRA,20
43953158.0,2017-03-02,iOS,M,BRA,17
19077253.0,2017-12-27,iOS,F,BRA,23
53604176.0,2016-06-28,and,F,CAN,18
38589619.0,2017-08-31,and,M,USA,27
27550491.0,2018-02-11,and,M,USA,24
68033237.0,2016-10-13,and,F,USA,17
74197218.0,2016-11-24,iOS,M,USA,22
54606131.0,2018-03-02,iOS,M,USA,22
74699440.0,2017-09-25,and,M,CAN,17
53399440.0,2017-12-12,and,M,BRA,15
55316121.0,2017-04-15,and,F,USA,29
11900179.0,2018-01-04,iOS,M,USA,16
88723305.0,2018-03-18,iOS,F,BRA,21
66048231.0,2017-12-13,and,M,USA,16
91776860.0,2018-02-24,and,F,BRA,21
57348545.0,2017-11-09,iOS,F,USA,26
25538447.0,2018-03-11,iOS,M,USA,31
62424489.0,2015-07-04,iOS,F,TUR,18
78468626.0,2017-05-29,and,M,USA,15
41551497.0,2017-11-01,iOS,M,USA,18
98848605.0,2018-02-04,iOS,M,FRA,15
53859176.0,2018-02-19,and,M,BRA,20
50117766.0,2017-11-08,and,M,FRA,19
39021164.0,2017-06-12,and,F,BRA,33
96275776.0,2018-02-26,iOS,M,BRA,16
69149872.0,2018-01-14,iOS,M,CAN,18
67168858.0,2017-11-01,and,F,USA,22
38482719.0,2018-03-09,and,M,FRA,15
61155874.0,2015-04-14,and,F,USA,54
13510462.0,2018-01-31,and,M,BRA,25
57146434.0,2017-09-21,and,M,TUR,15
65934196.0,2017-05-05,and,F,DEU,30
70404306.0,2018-01-29,and,M,USA,19
54935558.0,2017-12-25,iOS,F,DEU,17
73967276.0,2016-09-28,iOS,F,CAN,49
21602622.0,2018-01-26,iOS,F,USA,25
50874301.0,2017-05-26,iOS,F,USA,32
52208738.0,2017-09-04,and,M,BRA,25
25136002.0,2017-08-03,and,M,DEU,23
67132633.0,2017-11-15,and,M,TUR,18
29134322.0,2018-01-19,iOS,M,FRA,18
33113495.0,2017-03-09,and,F,DEU,18
79773997.0,2016-03-01,iOS,M,DEU,22
70872477.0,2017-10-11,and,F,USA,15
72695725.0,2018-01-16,and,F,DEU,24
29045156.0,2017-05-13,and,M,DEU,20
72282136.0,2017-09-26,and,M,USA,30
19209879.0,2017-12-06,iOS,F,USA,27
44315272.0,2018-03-04,and,M,USA,15
65909638.0,2017-09-22,iOS,F,DEU,15
98832016.0,2016-01-12,and,M,FRA,32
88525920.0,2016-03-07,and,F,BRA,23
39666084.0,2018-01-13,iOS,M,DEU,18
53249524.0,2018-03-03,iOS,F,BRA,20
74530356.0,2018-03-16,iOS,F,USA,23
44080112.0,2018-02-20,and,M,BRA,34
74459568.0,2018-01-31,iOS,F,DEU,26
78090096.0,2018-02-18,and,F,USA,17
27963488.0,2017-06-18,and,M,TUR,15
13320400.0,2017-01-14,and,M,USA,18
80800298.0,2016-10-08,and,M,USA,21
16830530.0,2017-10-04,and,M,TUR,15
79717125.0,2017-07-05,iOS,F,TUR,16
60999002.0,2015-03-11,iOS,F,FRA,30
13567562.0,2018-02-14,and,M,USA,20
75710699.0,2018-02-28,and,M,TUR,25
57271072.0,2018-01-21,iOS,M,BRA,25
19535800.0,2017-01-31,iOS,M,BRA,16
83715497.0,2017-12-12,and,F,FRA,18
97803334.0,2016-12-18,iOS,F,BRA,15
11218858.0,2017-11-09,and,M,USA,38
74336087.0,2016-02-04,iOS,F,USA,20
29653375.0,2018-03-07,iOS,M,DEU,31
48854119.0,2017-09-30,iOS,M,DEU,53
32666542.0,2017-09-30,and,M,USA,15
44161564.0,2016-10-01,iOS,F,USA,27
57506654.0,2015-08-18,iOS,F,TUR,27
24304201.0,2017-06-01,and,M,TUR,16
38921007.0,2016-12-03,and,M,USA,23
46558398.0,2017-06-27,iOS,F,USA,25
81452599.0,2017-09-22,and,F,BRA,19
81734962.0,2016-10-03,and,F,BRA,16
48156640.0,2018-01-16,iOS,M,USA,22
89680529.0,2018-01-27,iOS,F,BRA,15
73688107.0,2017-10-20,iOS,F,TUR,18
41127226.0,2017-06-15,iOS,F,USA,15
28717030.0,2017-11-05,and,M,USA,35
65753107.0,2017-10-04,iOS,M,BRA,17
29624127.0,2017-06-25,and,F,USA,20
12277418.0,2016-10-27,and,M,TUR,42
74517139.0,2016-12-05,and,F,DEU,22
81468436.0,2018-01-25,iOS,F,TUR,22
67016634.0,2017-08-23,and,M,TUR,37
42081035.0,2017-05-23,and,F,BRA,22
68659712.0,2017-12-05,and,F,USA,18
54887543.0,2016-08-15,and,M,BRA,23
14480982.0,2018-03-15,and,F,DEU,32
72284590.0,2017-10-25,and,M,TUR,46
76143708.0,2018-02-12,iOS,M,USA,15
11160453.0,2016-01-10,iOS,M,BRA,52
89075077.0,2017-07-05,iOS,M,USA,19
30040472.0,2017-11-15,and,F,USA,17
16678217.0,2016-05-31,and,F,USA,81
42345004.0,2016-11-26,and,M,DEU,30
11260267.0,2018-02-20,iOS,F,USA,67
86533602.0,2016-01-09,and,F,BRA,18
56366511.0,2018-03-13,iOS,M,DEU,15
92406186.0,2017-12-17,and,F,USA,40
32869380.0,2017-03-11,and,F,USA,41
13785462.0,2015-11-16,iOS,F,USA,20
42493534.0,2017-09-24,and,F,TUR,30
31461117.0,2017-12-14,and,F,USA,26
35050710.0,2018-02-27,iOS,M,TUR,19
28019345.0,2017-12-20,and,F,BRA,23
19888163.0,2017-02-15,and,F,USA,17
37591592.0,2017-10-02,iOS,M,BRA,16
69355183.0,2017-11-20,and,M,TUR,20
57925651.0,2017-05-11,and,F,BRA,19
11679440.0,2017-11-29,and,F,BRA,25
53241493.0,2018-03-17,and,M,CAN,21
77361226.0,2017-12-21,and,M,DEU,17
87254522.0,2018-01-08,iOS,F,DEU,39
18408688.0,2018-02-25,iOS,M,BRA,20
88936844.0,2018-01-31,and,F,FRA,42
59089713.0,2018-03-05,and,F,BRA,16
89950630.0,2018-03-06,iOS,M,USA,46
69305833.0,2017-08-23,and,F,TUR,19
68934851.0,2016-09-27,and,M,CAN,41
26278281.0,2017-05-03,iOS,F,DEU,16
75853368.0,2016-10-01,and,M,FRA,29
80535603.0,2018-01-05,and,M,USA,31
61728331.0,2018-01-27,iOS,F,BRA,24
91858158.0,2018-01-18,and,F,USA,37
33413247.0,2017-10-14,and,M,BRA,19
24351709.0,2018-03-09,and,F,TUR,20
75654582.0,2017-10-07,and,M,BRA,16
72962379.0,2018-02-26,and,F,FRA,28
26305906.0,2017-11-22,iOS,M,BRA,20
83637041.0,2017-07-22,and,F,USA,19
41218109.0,2017-02-06,iOS,F,USA,45
69022365.0,2017-12-30,and,M,BRA,17
17365874.0,2016-04-07,iOS,M,USA,22
30572194.0,2018-03-06,iOS,F,BRA,19
59146167.0,2017-04-17,and,F,BRA,24
21934831.0,2017-03-24,and,M,BRA,28
62971644.0,2016-02-15,iOS,F,TUR,35
45315657.0,2018-03-03,iOS,F,USA,28
50649910.0,2018-02-25,and,F,USA,35
52795972.0,2017-08-06,iOS,F,USA,26
92399136.0,2018-01-23,and,F,BRA,32
20978865.0,2017-09-27,iOS,F,TUR,17
54345788.0,2018-01-27,and,F,DEU,31
64672436.0,2016-03-29,iOS,M,USA,30
19503989.0,2018-03-06,iOS,F,USA,42
73905960.0,2017-09-09,iOS,M,USA,35
37174053.0,2018-01-05,and,F,BRA,50
95667004.0,2018-01-06,iOS,M,USA,23
95004159.0,2017-07-05,iOS,M,BRA,26
93256063.0,2016-07-21,iOS,F,USA,25
91572041.0,2017-09-02,iOS,M,BRA,17
48852227.0,2018-02-13,and,M,TUR,21
38377391.0,2017-09-25,and,M,USA,39
30574400.0,2016-09-30,iOS,M,BRA,29
20543817.0,2017-02-14,and,F,TUR,18
39524495.0,2017-03-01,and,M,USA,17
50016444.0,2017-10-21,and,M,BRA,29
73530558.0,2018-03-18,and,F,TUR,19
66749905.0,2016-12-30,and,M,FRA,44
37941951.0,2016-09-30,and,M,CAN,37
31655521.0,2017-10-16,and,M,BRA,22
62062262.0,2016-11-24,and,F,USA,30
90831283.0,2017-08-11,iOS,F,USA,38
74362967.0,2016-02-12,and,F,DEU,17
72486587.0,2018-02-06,iOS,M,BRA,19
67082799.0,2017-05-16,and,F,USA,15
94008948.0,2018-02-25,and,M,DEU,31
33122780.0,2018-02-08,and,F,DEU,23
84115134.0,2018-02-17,and,F,FRA,16
70870870.0,2017-04-10,and,F,BRA,18
28889710.0,2017-04-18,iOS,F,BRA,33
95419583.0,2018-02-16,and,M,TUR,16
62168594.0,2018-03-10,and,M,FRA,49
46898712.0,2016-06-20,and,F,DEU,25
68300185.0,2017-09-24,and,F,DEU,22
77253842.0,2017-10-10,and,M,CAN,17
15346611.0,2017-05-09,and,M,USA,29
40465669.0,2017-08-06,iOS,F,DEU,73
55464292.0,2016-03-08,and,F,DEU,21
17200409.0,2017-04-06,and,M,USA,29
27684810.0,2017-07-20,and,F,DEU,16
57930559.0,2016-11-09,iOS,M,USA,16
19657384.0,2017-03-28,and,F,BRA,23
56333509.0,2017-07-08,and,M,BRA,41
93224579.0,2018-03-04,iOS,F,TUR,15
23402494.0,2018-02-26,and,M,BRA,16
63382038.0,2015-11-04,iOS,M,DEU,34
36724187.0,2018-02-01,iOS,M,BRA,15
53657749.0,2018-02-15,iOS,M,BRA,17
87912872.0,2017-04-23,iOS,F,USA,20
37082663.0,2017-12-28,iOS,M,USA,21
98369802.0,2016-10-23,and,M,FRA,22
52729759.0,2017-05-22,and,M,DEU,17
56806349.0,2016-10-19,iOS,M,DEU,32
18401982.0,2017-08-12,iOS,M,USA,56
92876552.0,2017-10-03,iOS,F,BRA,24
54612752.0,2017-12-11,and,F,USA,26
28177676.0,2016-09-19,iOS,F,BRA,31
98873907.0,2016-08-20,and,M,TUR,36
56599382.0,2017-02-02,and,F,USA,29
55565048.0,2016-04-04,and,M,USA,37
38732896.0,2017-06-21,iOS,M,USA,24
39631985.0,2017-08-05,and,M,USA,27
26812473.0,2017-05-22,iOS,F,BRA,46
67005581.0,2018-03-12,and,M,DEU,20
88411837.0,2017-05-08,and,F,USA,27
79639955.0,2017-12-08,iOS,M,TUR,20
21719430.0,2016-12-23,and,F,TUR,15
45464301.0,2018-01-03,iOS,F,FRA,18
59364765.0,2017-11-06,and,M,DEU,25
62931400.0,2016-11-24,and,M,USA,15
27540203.0,2018-01-23,iOS,F,USA,18
21538125.0,2018-02-21,iOS,F,BRA,15
46227726.0,2017-07-18,and,F,FRA,38
91120466.0,2018-01-24,iOS,M,TUR,24
76256331.0,2017-06-30,and,M,TUR,15
47250703.0,2017-05-08,iOS,F,USA,15
58538097.0,2018-01-18,and,F,USA,39
32926480.0,2017-09-07,and,M,BRA,19
29411055.0,2016-08-15,iOS,F,USA,19
14157421.0,2018-02-21,and,F,TUR,21
81950281.0,2017-12-20,iOS,F,BRA,16
45524625.0,2017-12-03,iOS,M,USA,20
36843582.0,2017-08-19,iOS,M,USA,25
92220148.0,2016-06-28,iOS,M,USA,16
